received_at,dev_eui,device_name,application_id,f_port,f_cnt,temperature,humidity,battery,eco2,tvoc,rssi,snr,gateway_id
﻿id,received_at,dev_eui,device_name,temperature,humidity,battery,eco2,tvoc,rssi,snr,gateway_id
2708,2026-05-01T12:10:59.741613000+00:00,dc87888964b32cec,AirNode2,15.3,45.18,3.826,1250.5,157.2,-69,3.4,0016c001f156c3ad
708,2026-05-01T12:10:41.120618000+00:00,dc87888964b32cea,Node1,33.38,72.21,3.701,0.0,0.0,-82,4.71,0016c001f156c3ad
1707,2026-05-01T12:06:36.501878000+00:00,dc87888964b32ceb,AirNode1,39.42,49.78,3.813,547.6,209.1,-81,6.52,0016c001f156c3ad
707,2026-05-01T12:06:30.541659000+00:00,dc87888964b32cea,Node1,33.31,71.56,3.701,0.0,0.0,-68,7.63,0016c001f156c3ab
2707,2026-05-01T12:06:23.987807000+00:00,dc87888964b32cec,AirNode2,15.26,43.8,3.826,1262.3,171.9,-74,4.71,0016c001f156c3ac
1706,2026-05-01T12:02:46.238441000+00:00,dc87888964b32ceb,AirNode1,39.34,49.91,3.813,634.9,215.8,-71,7.2,0016c001f156c3ad
2706,2026-05-01T12:02:01.189567000+00:00,dc87888964b32cec,AirNode2,15.79,42.24,3.827,1306.8,176.2,-77,6.81,0016c001f156c3ac
706,2026-05-01T12:01:55.614133000+00:00,dc87888964b32cea,Node1,33.03,72.03,3.701,0.0,0.0,-71,4.59,0016c001f156c3ab
705,2026-05-01T11:58:31.582751000+00:00,dc87888964b32cea,Node1,32.16,70.93,3.701,0.0,0.0,-80,5.43,0016c001f156c3ac
1705,2026-05-01T11:58:30.190544000+00:00,dc87888964b32ceb,AirNode1,40.0,49.25,3.813,637.0,234.4,-71,2.6,0016c001f156c3ad
2705,2026-05-01T11:57:38.920828000+00:00,dc87888964b32cec,AirNode2,16.59,40.67,3.827,1283.7,179.6,-70,5.88,0016c001f156c3ac
704,2026-05-01T11:54:10.713197000+00:00,dc87888964b32cea,Node1,31.23,69.76,3.701,0.0,0.0,-74,8.65,0016c001f156c3ab
1704,2026-05-01T11:53:21.012026000+00:00,dc87888964b32ceb,AirNode1,40.0,52.3,3.813,653.0,234.9,-70,5.67,0016c001f156c3ad
2704,2026-05-01T11:53:16.563594000+00:00,dc87888964b32cec,AirNode2,16.41,39.98,3.827,1250.7,188.7,-71,3.16,0016c001f156c3ad
2703,2026-05-01T11:49:39.892536000+00:00,dc87888964b32cec,AirNode2,15.66,37.84,3.827,1223.7,172.5,-77,5.54,0016c001f156c3ad
703,2026-05-01T11:49:28.688840000+00:00,dc87888964b32cea,Node1,31.21,70.06,3.702,0.0,0.0,-76,9.13,0016c001f156c3ad
1703,2026-05-01T11:49:01.410190000+00:00,dc87888964b32ceb,AirNode1,39.48,54.09,3.814,697.5,242.7,-62,5.24,0016c001f156c3ad
1702,2026-05-01T11:45:34.878806000+00:00,dc87888964b32ceb,AirNode1,39.62,55.43,3.814,720.4,220.1,-92,5.8,0016c001f156c3ad
702,2026-05-01T11:45:06.819407000+00:00,dc87888964b32cea,Node1,31.76,70.78,3.702,0.0,0.0,-73,4.92,0016c001f156c3ac
2702,2026-05-01T11:44:41.550830000+00:00,dc87888964b32cec,AirNode2,16.12,36.83,3.827,1190.8,155.2,-74,6.45,0016c001f156c3ac
1701,2026-05-01T11:41:11.964830000+00:00,dc87888964b32ceb,AirNode1,40.0,54.08,3.814,667.2,233.5,-69,6.26,0016c001f156c3ab
701,2026-05-01T11:40:32.131905000+00:00,dc87888964b32cea,Node1,31.8,71.03,3.702,0.0,0.0,-67,5.29,0016c001f156c3ad
2701,2026-05-01T11:40:28.514029000+00:00,dc87888964b32cec,AirNode2,15.96,36.53,3.827,1270.2,153.8,-76,4.65,0016c001f156c3ac
1700,2026-05-01T11:36:48.009871000+00:00,dc87888964b32ceb,AirNode1,39.87,53.69,3.814,630.8,227.5,-85,7.46,0016c001f156c3ab
700,2026-05-01T11:36:47.524861000+00:00,dc87888964b32cea,Node1,31.64,73.67,3.702,0.0,0.0,-69,6.39,0016c001f156c3ad
2700,2026-05-01T11:36:15.959660000+00:00,dc87888964b32cec,AirNode2,15.82,35.2,3.827,1328.7,178.1,-69,7.46,0016c001f156c3ab
2699,2026-05-01T11:32:30.384194000+00:00,dc87888964b32cec,AirNode2,15.23,35.59,3.828,1330.2,181.5,-83,4.95,0016c001f156c3ac
699,2026-05-01T11:32:18.922103000+00:00,dc87888964b32cea,Node1,31.95,74.53,3.703,0.0,0.0,-80,8.36,0016c001f156c3ac
1699,2026-05-01T11:31:46.572528000+00:00,dc87888964b32ceb,AirNode1,39.43,53.47,3.814,617.9,218.6,-75,6.06,0016c001f156c3ad
698,2026-05-01T11:28:09.148523000+00:00,dc87888964b32cea,Node1,31.49,75.12,3.703,0.0,0.0,-68,8.5,0016c001f156c3ad
1698,2026-05-01T11:27:53.915517000+00:00,dc87888964b32ceb,AirNode1,39.27,53.61,3.815,630.4,209.7,-75,6.36,0016c001f156c3ac
2698,2026-05-01T11:27:42.400877000+00:00,dc87888964b32cec,AirNode2,15.35,36.06,3.828,1304.1,180.1,-70,6.64,0016c001f156c3ad
2697,2026-05-01T11:23:40.199353000+00:00,dc87888964b32cec,AirNode2,15.04,36.61,3.828,1360.8,188.1,-79,7.47,0016c001f156c3ab
1697,2026-05-01T11:23:29.191293000+00:00,dc87888964b32ceb,AirNode1,39.23,53.6,3.815,657.4,193.9,-76,5.17,0016c001f156c3ab
697,2026-05-01T11:23:03.545054000+00:00,dc87888964b32cea,Node1,31.34,76.88,3.703,0.0,0.0,-82,8.25,0016c001f156c3ac
696,2026-05-01T11:19:14.347535000+00:00,dc87888964b32cea,Node1,31.62,75.97,3.704,0.0,0.0,-77,7.88,0016c001f156c3ab
1696,2026-05-01T11:19:11.495806000+00:00,dc87888964b32ceb,AirNode1,39.55,55.62,3.815,725.5,170.6,-81,3.68,0016c001f156c3ab
2696,2026-05-01T11:19:05.656139000+00:00,dc87888964b32cec,AirNode2,15.12,35.54,3.829,1403.8,217.4,-77,6.33,0016c001f156c3ac
1695,2026-05-01T11:14:58.194466000+00:00,dc87888964b32ceb,AirNode1,39.73,54.39,3.815,757.3,191.0,-80,5.81,0016c001f156c3ac
2695,2026-05-01T11:14:57.158916000+00:00,dc87888964b32cec,AirNode2,15.06,34.7,3.829,1367.4,243.0,-79,6.23,0016c001f156c3ad
695,2026-05-01T11:14:45.229013000+00:00,dc87888964b32cea,Node1,31.94,75.68,3.704,0.0,0.0,-71,6.52,0016c001f156c3ac
2694,2026-05-01T11:10:41.687579000+00:00,dc87888964b32cec,AirNode2,15.38,32.87,3.829,1385.6,228.9,-75,6.15,0016c001f156c3ac
694,2026-05-01T11:10:32.709032000+00:00,dc87888964b32cea,Node1,31.67,76.61,3.704,0.0,0.0,-66,3.23,0016c001f156c3ac
1694,2026-05-01T11:10:09.569732000+00:00,dc87888964b32ceb,AirNode1,39.2,53.2,3.815,741.5,170.2,-75,4.84,0016c001f156c3ac
693,2026-05-01T11:05:49.810546000+00:00,dc87888964b32cea,Node1,31.5,76.23,3.704,0.0,0.0,-75,4.09,0016c001f156c3ac
2693,2026-05-01T11:05:45.213782000+00:00,dc87888964b32cec,AirNode2,15.79,32.37,3.829,1446.5,217.7,-72,9.16,0016c001f156c3ad
1693,2026-05-01T11:05:45.083428000+00:00,dc87888964b32ceb,AirNode1,38.84,50.79,3.815,672.6,160.7,-82,10.06,0016c001f156c3ab
2692,2026-05-01T11:02:23.032291000+00:00,dc87888964b32cec,AirNode2,15.98,32.86,3.83,1464.9,222.0,-71,4.97,0016c001f156c3ab
1692,2026-05-01T11:02:15.415813000+00:00,dc87888964b32ceb,AirNode1,39.41,50.82,3.816,689.2,158.0,-80,4.89,0016c001f156c3ab
692,2026-05-01T11:01:43.756314000+00:00,dc87888964b32cea,Node1,31.6,77.96,3.705,0.0,0.0,-65,7.54,0016c001f156c3ab
2691,2026-05-01T10:58:02.553664000+00:00,dc87888964b32cec,AirNode2,15.61,31.15,3.83,1449.0,233.9,-78,6.18,0016c001f156c3ad
1691,2026-05-01T10:57:14.286745000+00:00,dc87888964b32ceb,AirNode1,39.67,49.93,3.816,669.8,150.8,-83,5.08,0016c001f156c3ad
691,2026-05-01T10:57:13.376615000+00:00,dc87888964b32cea,Node1,31.44,78.24,3.705,0.0,0.0,-73,5.24,0016c001f156c3ac
2690,2026-05-01T10:53:44.948586000+00:00,dc87888964b32cec,AirNode2,15.82,31.18,3.83,1417.8,215.3,-80,7.53,0016c001f156c3ac
1690,2026-05-01T10:53:39.526576000+00:00,dc87888964b32ceb,AirNode1,39.69,51.73,3.816,632.3,155.1,-77,6.34,0016c001f156c3ad
690,2026-05-01T10:52:53.705905000+00:00,dc87888964b32cea,Node1,31.28,77.64,3.705,0.0,0.0,-80,5.98,0016c001f156c3ad
2689,2026-05-01T10:49:26.427344000+00:00,dc87888964b32cec,AirNode2,15.93,31.09,3.83,1459.1,232.9,-75,5.66,0016c001f156c3ab
689,2026-05-01T10:48:55.066163000+00:00,dc87888964b32cea,Node1,30.89,78.98,3.705,0.0,0.0,-69,2.61,0016c001f156c3ad
1689,2026-05-01T10:48:27.750238000+00:00,dc87888964b32ceb,AirNode1,39.78,52.32,3.816,614.6,166.5,-60,5.07,0016c001f156c3ac
1688,2026-05-01T10:44:58.668052000+00:00,dc87888964b32ceb,AirNode1,39.42,52.16,3.817,674.3,179.2,-76,8.52,0016c001f156c3ad
688,2026-05-01T10:44:33.099015000+00:00,dc87888964b32cea,Node1,31.33,80.03,3.706,0.0,0.0,-67,5.11,0016c001f156c3ab
2688,2026-05-01T10:44:25.000799000+00:00,dc87888964b32cec,AirNode2,15.76,30.0,3.831,1471.6,221.7,-72,7.05,0016c001f156c3ab
1687,2026-05-01T10:40:11.944810000+00:00,dc87888964b32ceb,AirNode1,39.56,52.31,3.817,740.4,182.2,-73,8.36,0016c001f156c3ab
687,2026-05-01T10:40:07.211158000+00:00,dc87888964b32cea,Node1,31.8,80.06,3.706,0.0,0.0,-64,5.0,0016c001f156c3ab
2687,2026-05-01T10:39:57.215911000+00:00,dc87888964b32cec,AirNode2,15.89,30.0,3.831,1485.8,213.4,-74,6.45,0016c001f156c3ab
2686,2026-05-01T10:35:51.403472000+00:00,dc87888964b32cec,AirNode2,16.33,30.0,3.831,1463.0,218.1,-77,3.62,0016c001f156c3ad
686,2026-05-01T10:35:43.613787000+00:00,dc87888964b32cea,Node1,31.81,80.98,3.706,0.0,0.0,-79,7.66,0016c001f156c3ad
1686,2026-05-01T10:35:33.084500000+00:00,dc87888964b32ceb,AirNode1,39.14,53.56,3.817,713.7,194.5,-85,5.81,0016c001f156c3ac
1685,2026-05-01T10:32:09.639008000+00:00,dc87888964b32ceb,AirNode1,39.24,53.37,3.817,757.4,191.4,-82,2.03,0016c001f156c3ac
685,2026-05-01T10:31:47.687999000+00:00,dc87888964b32cea,Node1,32.46,81.84,3.706,0.0,0.0,-81,8.97,0016c001f156c3ad
2685,2026-05-01T10:31:21.298887000+00:00,dc87888964b32cec,AirNode2,16.63,30.12,3.831,1447.7,226.4,-70,6.06,0016c001f156c3ad
1684,2026-05-01T10:27:43.165073000+00:00,dc87888964b32ceb,AirNode1,39.47,54.78,3.817,719.5,148.2,-70,5.83,0016c001f156c3ab
2684,2026-05-01T10:27:34.479814000+00:00,dc87888964b32cec,AirNode2,16.79,30.0,3.832,1464.2,206.6,-71,6.61,0016c001f156c3ac
684,2026-05-01T10:27:30.837144000+00:00,dc87888964b32cea,Node1,32.2,81.06,3.706,0.0,0.0,-76,7.46,0016c001f156c3ab
683,2026-05-01T10:23:05.732951000+00:00,dc87888964b32cea,Node1,32.78,81.09,3.706,0.0,0.0,-75,5.97,0016c001f156c3ab
2683,2026-05-01T10:22:40.230277000+00:00,dc87888964b32cec,AirNode2,16.92,30.35,3.832,1388.6,191.2,-76,6.55,0016c001f156c3ac
1683,2026-05-01T10:22:39.285553000+00:00,dc87888964b32ceb,AirNode1,39.82,54.48,3.817,731.3,130.1,-74,6.13,0016c001f156c3ac
1682,2026-05-01T10:19:11.669565000+00:00,dc87888964b32ceb,AirNode1,39.15,55.28,3.818,698.4,139.2,-69,6.9,0016c001f156c3ad
682,2026-05-01T10:18:43.314102000+00:00,dc87888964b32cea,Node1,32.41,81.82,3.707,0.0,0.0,-79,6.2,0016c001f156c3ad
2682,2026-05-01T10:18:16.283677000+00:00,dc87888964b32cec,AirNode2,16.73,30.82,3.832,1416.0,181.5,-77,7.75,0016c001f156c3ad
1681,2026-05-01T10:14:42.045968000+00:00,dc87888964b32ceb,AirNode1,39.21,54.9,3.818,706.1,153.9,-78,5.13,0016c001f156c3ad
681,2026-05-01T10:14:29.115189000+00:00,dc87888964b32cea,Node1,32.8,82.15,3.707,0.0,0.0,-76,5.28,0016c001f156c3ab
2681,2026-05-01T10:13:58.680863000+00:00,dc87888964b32cec,AirNode2,17.29,30.88,3.833,1377.6,212.5,-70,3.75,0016c001f156c3ac
1680,2026-05-01T10:10:18.753789000+00:00,dc87888964b32ceb,AirNode1,39.44,53.0,3.818,718.3,155.1,-78,6.15,0016c001f156c3ad
2680,2026-05-01T10:10:13.391063000+00:00,dc87888964b32cec,AirNode2,17.5,31.15,3.833,1476.2,201.4,-71,4.82,0016c001f156c3ab
680,2026-05-01T10:10:06.383624000+00:00,dc87888964b32cea,Node1,33.42,82.2,3.707,0.0,0.0,-71,1.89,0016c001f156c3ad
679,2026-05-01T10:06:00.669270000+00:00,dc87888964b32cea,Node1,33.73,80.9,3.708,0.0,0.0,-69,5.18,0016c001f156c3ab
2679,2026-05-01T10:05:56.893291000+00:00,dc87888964b32cec,AirNode2,17.15,31.18,3.833,1470.9,199.1,-76,5.54,0016c001f156c3ad
1679,2026-05-01T10:05:19.872992000+00:00,dc87888964b32ceb,AirNode1,38.75,52.29,3.819,747.8,140.5,-78,6.24,0016c001f156c3ab
2678,2026-05-01T10:01:22.299704000+00:00,dc87888964b32cec,AirNode2,16.59,31.81,3.834,1447.8,229.6,-75,8.49,0016c001f156c3ab
678,2026-05-01T10:01:20.581786000+00:00,dc87888964b32cea,Node1,33.93,82.01,3.708,0.0,0.0,-68,4.2,0016c001f156c3ab
1678,2026-05-01T10:01:20.541009000+00:00,dc87888964b32ceb,AirNode1,38.49,52.51,3.819,748.9,140.1,-75,2.88,0016c001f156c3ad
677,2026-05-01T09:57:31.366599000+00:00,dc87888964b32cea,Node1,33.86,81.63,3.708,0.0,0.0,-69,4.28,0016c001f156c3ad
2677,2026-05-01T09:57:24.803079000+00:00,dc87888964b32cec,AirNode2,17.2,32.02,3.834,1412.8,258.4,-70,5.07,0016c001f156c3ad
1677,2026-05-01T09:56:46.014900000+00:00,dc87888964b32ceb,AirNode1,38.37,52.04,3.819,767.1,145.7,-79,9.6,0016c001f156c3ab
2676,2026-05-01T09:53:15.652046000+00:00,dc87888964b32cec,AirNode2,17.12,32.21,3.834,1439.6,265.2,-71,6.07,0016c001f156c3ab
1676,2026-05-01T09:53:10.493954000+00:00,dc87888964b32ceb,AirNode1,38.45,51.1,3.82,766.9,150.6,-81,5.86,0016c001f156c3ab
676,2026-05-01T09:52:26.682340000+00:00,dc87888964b32cea,Node1,33.7,82.37,3.708,0.0,0.0,-78,6.37,0016c001f156c3ac
1675,2026-05-01T09:48:29.215417000+00:00,dc87888964b32ceb,AirNode1,37.63,51.86,3.82,732.4,138.9,-81,4.93,0016c001f156c3ab
2675,2026-05-01T09:48:11.875754000+00:00,dc87888964b32cec,AirNode2,16.63,31.16,3.834,1374.1,263.4,-72,5.99,0016c001f156c3ab
675,2026-05-01T09:48:04.991413000+00:00,dc87888964b32cea,Node1,33.47,80.33,3.709,0.0,0.0,-74,7.09,0016c001f156c3ab
1674,2026-05-01T09:44:32.587668000+00:00,dc87888964b32ceb,AirNode1,37.77,51.36,3.82,717.1,141.3,-74,9.21,0016c001f156c3ab
2674,2026-05-01T09:43:59.969685000+00:00,dc87888964b32cec,AirNode2,16.42,30.57,3.834,1426.4,260.7,-80,5.6,0016c001f156c3ab
674,2026-05-01T09:43:40.598153000+00:00,dc87888964b32cea,Node1,33.4,80.69,3.709,0.0,0.0,-75,4.11,0016c001f156c3ad
2673,2026-05-01T09:40:14.132577000+00:00,dc87888964b32cec,AirNode2,15.97,30.14,3.835,1437.7,280.3,-69,7.04,0016c001f156c3ac
673,2026-05-01T09:40:00.272980000+00:00,dc87888964b32cea,Node1,34.0,80.75,3.71,0.0,0.0,-74,5.89,0016c001f156c3ac
1673,2026-05-01T09:39:24.918087000+00:00,dc87888964b32ceb,AirNode1,37.78,52.98,3.82,750.7,172.7,-72,8.81,0016c001f156c3ad
1672,2026-05-01T09:35:52.500023000+00:00,dc87888964b32ceb,AirNode1,37.77,52.67,3.821,789.2,150.1,-82,8.25,0016c001f156c3ac
672,2026-05-01T09:35:49.591110000+00:00,dc87888964b32cea,Node1,33.6,80.87,3.71,0.0,0.0,-72,4.37,0016c001f156c3ab
2672,2026-05-01T09:35:04.133063000+00:00,dc87888964b32cec,AirNode2,16.17,30.6,3.835,1444.2,258.3,-74,5.95,0016c001f156c3ac
1671,2026-05-01T09:31:35.053406000+00:00,dc87888964b32ceb,AirNode1,37.69,54.06,3.821,794.5,138.2,-70,6.63,0016c001f156c3ad
671,2026-05-01T09:31:20.388327000+00:00,dc87888964b32cea,Node1,33.56,81.06,3.71,0.0,0.0,-74,7.48,0016c001f156c3ab
2671,2026-05-01T09:30:50.975025000+00:00,dc87888964b32cec,AirNode2,16.45,30.75,3.835,1482.6,217.6,-73,8.89,0016c001f156c3ab
2670,2026-05-01T09:27:15.602064000+00:00,dc87888964b32cec,AirNode2,16.56,31.29,3.835,1515.3,206.6,-75,6.49,0016c001f156c3ad
670,2026-05-01T09:27:11.256090000+00:00,dc87888964b32cea,Node1,33.2,79.88,3.71,0.0,0.0,-73,6.15,0016c001f156c3ab
1670,2026-05-01T09:26:52.117635000+00:00,dc87888964b32ceb,AirNode1,37.36,54.73,3.822,783.7,137.7,-79,6.24,0016c001f156c3ab
2669,2026-05-01T09:22:41.585988000+00:00,dc87888964b32cec,AirNode2,16.1,31.93,3.836,1502.5,229.7,-80,7.21,0016c001f156c3ac
1669,2026-05-01T09:22:37.344088000+00:00,dc87888964b32ceb,AirNode1,37.62,54.8,3.822,808.8,109.4,-80,7.87,0016c001f156c3ac
669,2026-05-01T09:22:08.359088000+00:00,dc87888964b32cea,Node1,32.49,82.49,3.71,0.0,0.0,-80,5.58,0016c001f156c3ad
2668,2026-05-01T09:18:42.741431000+00:00,dc87888964b32cec,AirNode2,16.45,32.38,3.836,1550.3,231.6,-76,8.13,0016c001f156c3ab
668,2026-05-01T09:18:01.887332000+00:00,dc87888964b32cea,Node1,32.45,80.4,3.711,0.0,0.0,-82,6.66,0016c001f156c3ac
1668,2026-05-01T09:18:00.903463000+00:00,dc87888964b32ceb,AirNode1,37.96,55.69,3.822,767.3,128.7,-75,8.73,0016c001f156c3ad
1667,2026-05-01T09:14:01.909295000+00:00,dc87888964b32ceb,AirNode1,38.33,55.08,3.822,810.9,126.3,-71,5.92,0016c001f156c3ac
667,2026-05-01T09:13:45.851452000+00:00,dc87888964b32cea,Node1,32.56,79.67,3.711,0.0,0.0,-76,6.35,0016c001f156c3ad
2667,2026-05-01T09:13:29.636645000+00:00,dc87888964b32cec,AirNode2,16.15,32.18,3.836,1533.9,260.5,-70,5.5,0016c001f156c3ad
666,2026-05-01T09:10:04.167910000+00:00,dc87888964b32cea,Node1,32.5,79.18,3.711,0.0,0.0,-81,7.49,0016c001f156c3ac
1666,2026-05-01T09:09:48.137255000+00:00,dc87888964b32ceb,AirNode1,38.26,54.89,3.822,739.1,128.5,-76,7.17,0016c001f156c3ab
2666,2026-05-01T09:09:11.559018000+00:00,dc87888964b32cec,AirNode2,16.21,32.72,3.837,1505.0,239.5,-73,8.68,0016c001f156c3ab
1665,2026-05-01T09:05:38.742274000+00:00,dc87888964b32ceb,AirNode1,37.94,54.94,3.823,760.8,124.2,-82,4.83,0016c001f156c3ab
665,2026-05-01T09:05:23.228985000+00:00,dc87888964b32cea,Node1,32.61,78.86,3.711,0.0,0.0,-75,7.89,0016c001f156c3ad
2665,2026-05-01T09:05:16.679878000+00:00,dc87888964b32cec,AirNode2,16.12,34.56,3.837,1463.5,250.9,-76,6.29,0016c001f156c3ac
664,2026-05-01T09:01:12.389183000+00:00,dc87888964b32cea,Node1,33.01,78.99,3.711,0.0,0.0,-80,5.11,0016c001f156c3ac
1664,2026-05-01T09:01:11.018947000+00:00,dc87888964b32ceb,AirNode1,37.75,55.47,3.823,796.8,121.4,-74,5.04,0016c001f156c3ad
2664,2026-05-01T09:01:01.018071000+00:00,dc87888964b32cec,AirNode2,16.0,33.05,3.837,1396.1,257.0,-74,5.85,0016c001f156c3ac
2663,2026-05-01T08:56:57.403963000+00:00,dc87888964b32cec,AirNode2,16.15,32.86,3.838,1448.0,246.2,-74,7.83,0016c001f156c3ac
1663,2026-05-01T08:56:54.991890000+00:00,dc87888964b32ceb,AirNode1,38.09,55.17,3.823,832.1,123.9,-78,5.57,0016c001f156c3ab
663,2026-05-01T08:56:23.591037000+00:00,dc87888964b32cea,Node1,33.18,79.96,3.712,0.0,0.0,-73,6.79,0016c001f156c3ad
1662,2026-05-01T08:52:32.572913000+00:00,dc87888964b32ceb,AirNode1,37.73,54.8,3.824,825.1,133.3,-72,6.06,0016c001f156c3ac
2662,2026-05-01T08:51:54.523195000+00:00,dc87888964b32cec,AirNode2,15.99,33.36,3.838,1453.3,248.4,-75,5.33,0016c001f156c3ac
662,2026-05-01T08:51:52.114622000+00:00,dc87888964b32cea,Node1,33.18,80.21,3.712,0.0,0.0,-75,8.09,0016c001f156c3ad
2661,2026-05-01T08:48:28.519877000+00:00,dc87888964b32cec,AirNode2,16.32,32.66,3.838,1447.4,235.7,-86,9.38,0016c001f156c3ad
661,2026-05-01T08:48:13.777652000+00:00,dc87888964b32cea,Node1,32.73,80.7,3.712,0.0,0.0,-83,6.7,0016c001f156c3ac
1661,2026-05-01T08:48:00.857977000+00:00,dc87888964b32ceb,AirNode1,38.42,55.05,3.824,871.8,158.4,-80,4.88,0016c001f156c3ac
2660,2026-05-01T08:44:09.879862000+00:00,dc87888964b32cec,AirNode2,16.36,32.73,3.839,1530.4,217.8,-73,6.36,0016c001f156c3ac
1660,2026-05-01T08:44:05.408646000+00:00,dc87888964b32ceb,AirNode1,38.89,55.73,3.824,947.4,156.3,-72,5.63,0016c001f156c3ab
660,2026-05-01T08:43:40.809212000+00:00,dc87888964b32cea,Node1,33.22,80.38,3.713,0.0,0.0,-66,3.84,0016c001f156c3ab
659,2026-05-01T08:39:48.528114000+00:00,dc87888964b32cea,Node1,33.15,80.28,3.713,0.0,0.0,-77,7.2,0016c001f156c3ab
2659,2026-05-01T08:39:48.115622000+00:00,dc87888964b32cec,AirNode2,16.53,34.65,3.839,1468.7,177.6,-67,2.3,0016c001f156c3ac
1659,2026-05-01T08:38:56.379238000+00:00,dc87888964b32ceb,AirNode1,39.13,56.45,3.824,965.7,123.2,-68,6.23,0016c001f156c3ad
1658,2026-05-01T08:35:30.231942000+00:00,dc87888964b32ceb,AirNode1,39.19,55.54,3.825,1012.4,115.4,-72,4.63,0016c001f156c3ac
2658,2026-05-01T08:35:17.468991000+00:00,dc87888964b32cec,AirNode2,17.2,34.37,3.839,1432.1,193.9,-74,8.06,0016c001f156c3ad
658,2026-05-01T08:34:54.098938000+00:00,dc87888964b32cea,Node1,32.66,80.18,3.713,0.0,0.0,-69,3.13,0016c001f156c3ad
2657,2026-05-01T08:31:09.916681000+00:00,dc87888964b32cec,AirNode2,16.93,33.45,3.84,1543.0,200.6,-71,7.35,0016c001f156c3ad
1657,2026-05-01T08:31:08.142748000+00:00,dc87888964b32ceb,AirNode1,39.69,54.05,3.825,1032.3,101.7,-72,6.5,0016c001f156c3ad
657,2026-05-01T08:30:33.734484000+00:00,dc87888964b32cea,Node1,32.2,81.42,3.714,0.0,0.0,-73,6.46,0016c001f156c3ac
656,2026-05-01T08:26:33.619388000+00:00,dc87888964b32cea,Node1,32.13,81.4,3.714,0.0,0.0,-76,8.39,0016c001f156c3ac
2656,2026-05-01T08:26:10.184453000+00:00,dc87888964b32cec,AirNode2,16.64,34.7,3.84,1533.6,203.9,-79,8.56,0016c001f156c3ab
1656,2026-05-01T08:25:56.578947000+00:00,dc87888964b32ceb,AirNode1,39.23,54.99,3.825,927.9,96.6,-66,5.8,0016c001f156c3ac
2655,2026-05-01T08:21:54.134241000+00:00,dc87888964b32cec,AirNode2,16.22,33.58,3.84,1607.1,173.4,-71,7.66,0016c001f156c3ad
1655,2026-05-01T08:21:46.798883000+00:00,dc87888964b32ceb,AirNode1,39.76,56.72,3.825,902.8,116.8,-71,6.88,0016c001f156c3ab
655,2026-05-01T08:21:45.937818000+00:00,dc87888964b32cea,Node1,31.58,80.4,3.714,0.0,0.0,-77,6.17,0016c001f156c3ab
1654,2026-05-01T08:18:05.092802000+00:00,dc87888964b32ceb,AirNode1,40.0,55.22,3.826,908.7,147.3,-69,7.84,0016c001f156c3ab
2654,2026-05-01T08:18:01.329321000+00:00,dc87888964b32cec,AirNode2,15.19,33.0,3.841,1585.0,184.4,-79,5.44,0016c001f156c3ad
654,2026-05-01T08:17:18.138572000+00:00,dc87888964b32cea,Node1,31.53,79.84,3.714,0.0,0.0,-79,5.25,0016c001f156c3ac
1653,2026-05-01T08:13:49.572879000+00:00,dc87888964b32ceb,AirNode1,39.61,55.6,3.826,907.1,124.7,-70,5.54,0016c001f156c3ac
653,2026-05-01T08:13:22.428087000+00:00,dc87888964b32cea,Node1,31.3,79.45,3.714,0.0,0.0,-79,5.22,0016c001f156c3ac
2653,2026-05-01T08:13:06.853622000+00:00,dc87888964b32cec,AirNode2,15.18,33.01,3.841,1595.7,177.9,-70,4.11,0016c001f156c3ab
1652,2026-05-01T08:09:36.751689000+00:00,dc87888964b32ceb,AirNode1,40.0,55.13,3.827,874.7,108.4,-82,6.4,0016c001f156c3ac
652,2026-05-01T08:09:16.980442000+00:00,dc87888964b32cea,Node1,31.24,80.16,3.714,0.0,0.0,-68,5.53,0016c001f156c3ac
2652,2026-05-01T08:08:46.671649000+00:00,dc87888964b32cec,AirNode2,15.0,32.37,3.841,1595.6,183.2,-81,6.76,0016c001f156c3ad
1651,2026-05-01T08:05:14.469232000+00:00,dc87888964b32ceb,AirNode1,39.94,56.51,3.827,925.7,91.2,-74,4.38,0016c001f156c3ab
651,2026-05-01T08:04:39.310684000+00:00,dc87888964b32cea,Node1,31.2,80.7,3.714,0.0,0.0,-72,4.79,0016c001f156c3ac
2651,2026-05-01T08:04:29.641994000+00:00,dc87888964b32cec,AirNode2,15.07,33.23,3.841,1613.4,191.4,-77,3.4,0016c001f156c3ab
2650,2026-05-01T08:00:50.033677000+00:00,dc87888964b32cec,AirNode2,15.46,33.51,3.841,1572.3,181.4,-71,4.04,0016c001f156c3ab
650,2026-05-01T08:00:25.552234000+00:00,dc87888964b32cea,Node1,31.36,78.4,3.715,0.0,0.0,-75,8.35,0016c001f156c3ab
1650,2026-05-01T08:00:06.068593000+00:00,dc87888964b32ceb,AirNode1,39.48,57.74,3.827,870.4,112.7,-74,4.97,0016c001f156c3ac
2649,2026-05-01T07:56:34.365469000+00:00,dc87888964b32cec,AirNode2,15.75,32.73,3.842,1558.6,187.1,-72,7.1,0016c001f156c3ad
1649,2026-05-01T07:55:54.370188000+00:00,dc87888964b32ceb,AirNode1,39.16,58.04,3.828,855.3,124.9,-76,3.28,0016c001f156c3ac
